model,split_mode,train_fraction,run_idx,relation,relation_id,matrix_id,wave,reflexivity,symmetry,transitive,entity_count,anchor_entity_count,query_entity_count,transfer_matrix_count,transfer_train_rows,heldout_support_rows,support_pool_rows,evaluation_pool_rows,train_rows,valid_rows,test_rows,fit_time_s,predict_time_s,f1,precision,recall,accuracy,positive_rate_true,positive_rate_pred,tp,fp,fn,tn,average_precision,roc_auc
tabpfn,leave_matrix_out_support,0.2,3,antisymmetric_transitive,A05,A05_m007,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.361957015004009,2.5212938860058784,0.5672451193058569,0.547071129707113,0.588963963963964,0.5566666666666666,0.49333333333333335,0.5311111111111111,523,433,365,479,0.5430654683237659,0.5641990674885412
tabicl,leave_matrix_out_support,0.2,3,antisymmetric_transitive,A05,A05_m007,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.41788571898359805,1.518591374042444,0.5475896168108776,0.6068493150684932,0.4988738738738739,0.5933333333333334,0.49333333333333335,0.40555555555555556,443,287,445,625,0.5846798123134901,0.6194527175201517
tabpfn,leave_matrix_out_support,0.2,4,antisymmetric_transitive,A05,A05_m007,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1218059820821509,2.533412659075111,0.5611200861604739,0.5478443743427971,0.5750551876379691,0.5472222222222223,0.5033333333333333,0.5283333333333333,521,430,385,464,0.5592222779670194,0.5747687551545501
tabicl,leave_matrix_out_support,0.2,4,antisymmetric_transitive,A05,A05_m007,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4532446259399876,1.266792697017081,0.5445840813883902,0.5947712418300654,0.5022075055187638,0.5772222222222222,0.5033333333333333,0.425,455,310,451,584,0.6173077053841384,0.6152433935335397
tabpfn,leave_matrix_out_support,0.2,5,antisymmetric_transitive,A05,A05_m007,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.142304502078332,2.4051271360367537,0.5442661913250149,0.5909677419354838,0.5044052863436124,0.5738888888888889,0.5044444444444445,0.4305555555555556,458,317,450,575,0.5853285930955978,0.5797667963888504
tabicl,leave_matrix_out_support,0.2,5,antisymmetric_transitive,A05,A05_m007,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4268689970485866,1.517563397064805,0.5174193548387097,0.6246105919003115,0.44162995594713655,0.5844444444444444,0.5044444444444445,0.3566666666666667,401,241,507,651,0.6264133569818411,0.6299843444420301
tabpfn,leave_matrix_out_support,0.2,6,antisymmetric_transitive,A05,A05_m007,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1320937249111012,2.4415062129264697,0.5338882282996433,0.5690747782002535,0.5027995520716685,0.5644444444444444,0.4961111111111111,0.43833333333333335,449,340,444,567,0.5744107885149771,0.5975663959918562
tabicl,leave_matrix_out_support,0.2,6,antisymmetric_transitive,A05,A05_m007,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.41471150889992714,1.4867052789777517,0.5070242656449553,0.5898959881129272,0.44456886898096304,0.5711111111111111,0.4961111111111111,0.3738888888888889,397,276,496,631,0.6036885482444371,0.6218524330484191
tabpfn,leave_matrix_out_support,0.2,7,antisymmetric_transitive,A05,A05_m007,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1296599560882896,2.383751697023399,0.5481727574750831,0.5403930131004366,0.5561797752808989,0.5466666666666666,0.49444444444444446,0.5088888888888888,495,421,395,489,0.5367798313830816,0.5571144585751326
tabicl,leave_matrix_out_support,0.2,7,antisymmetric_transitive,A05,A05_m007,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.40065383596811444,1.266900632996112,0.543134872417983,0.5912698412698413,0.5022471910112359,0.5822222222222222,0.49444444444444446,0.42,447,309,443,601,0.6118596963905715,0.6276416841585382
tabpfn,leave_matrix_out_support,0.2,8,antisymmetric_transitive,A05,A05_m007,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1379014159319922,2.4065783489495516,0.43646408839779005,0.6053639846743295,0.3412526997840173,0.5466666666666666,0.5144444444444445,0.29,316,206,610,668,0.5831947337967676,0.5821920516381573
tabicl,leave_matrix_out_support,0.2,8,antisymmetric_transitive,A05,A05_m007,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.44702753389719874,1.489105052081868,0.4091233071988596,0.6016771488469602,0.3099352051835853,0.5394444444444444,0.5144444444444445,0.265,287,190,639,684,0.5962190992881776,0.5996356218275993
tabpfn,leave_matrix_out_support,0.2,9,antisymmetric_transitive,A05,A05_m007,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.134830830967985,2.4148111989488825,0.5585379782981154,0.572599531615925,0.5451505016722408,0.5705555555555556,0.49833333333333335,0.47444444444444445,489,365,408,538,0.5635369616193531,0.5764131947145092
tabicl,leave_matrix_out_support,0.2,9,antisymmetric_transitive,A05,A05_m007,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4208834470482543,1.5066873939940706,0.5142118863049095,0.6113671274961597,0.443701226309922,0.5822222222222222,0.49833333333333335,0.3616666666666667,398,253,499,650,0.6205916243688571,0.6317156610382091
tabpfn,leave_matrix_out_support,0.2,0,antisymmetric_transitive,A05,A05_m008,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.119678074028343,2.3806129440199584,0.5801133436373004,0.5423892100192679,0.6234772978959026,0.5472222222222223,0.5016666666666667,0.5766666666666667,563,475,340,422,0.5879340894636087,0.5836182130418732
tabicl,leave_matrix_out_support,0.2,0,antisymmetric_transitive,A05,A05_m008,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4544206920545548,1.26984532806091,0.5683247570040023,0.5874704491725768,0.5503875968992248,0.5805555555555556,0.5016666666666667,0.47,497,349,406,548,0.6163651721306688,0.6225532135542248
tabpfn,leave_matrix_out_support,0.2,1,antisymmetric_transitive,A05,A05_m008,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.2003545360639691,2.482860550051555,0.6215415019762845,0.5576241134751773,0.7020089285714286,0.5744444444444444,0.49777777777777776,0.6266666666666667,629,499,267,405,0.617280486408013,0.6267506518647282
tabicl,leave_matrix_out_support,0.2,1,antisymmetric_transitive,A05,A05_m008,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.41026957193389535,1.4858798279892653,0.6166666666666667,0.578125,0.6607142857142857,0.5911111111111111,0.49777777777777776,0.5688888888888889,592,432,304,472,0.6289672172394897,0.6408015466972187
tabpfn,leave_matrix_out_support,0.2,2,antisymmetric_transitive,A05,A05_m008,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1153978690272197,2.6030240430263802,0.6224588576960309,0.5453774385072095,0.7249154453213078,0.5666666666666667,0.49277777777777776,0.655,643,536,244,377,0.6139458149231674,0.6217192228995927
tabicl,leave_matrix_out_support,0.2,2,antisymmetric_transitive,A05,A05_m008,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4437300490681082,1.2678927690722048,0.6040772532188842,0.5762538382804504,0.6347237880496054,0.59,0.49277777777777776,0.5427777777777778,563,414,324,499,0.635603851819674,0.6323022951702268
tabpfn,leave_matrix_out_support,0.2,3,antisymmetric_transitive,A05,A05_m008,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1091848809737712,2.4033385009970516,0.3985185185185185,0.6255813953488372,0.29239130434782606,0.5488888888888889,0.5111111111111111,0.2388888888888889,269,161,651,719,0.6046265368516486,0.6068811758893281
tabicl,leave_matrix_out_support,0.2,3,antisymmetric_transitive,A05,A05_m008,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4061379210324958,1.4856743679847568,0.5194805194805194,0.6451612903225806,0.43478260869565216,0.5888888888888889,0.5111111111111111,0.34444444444444444,400,220,520,660,0.6337262184829973,0.6376698369565217
tabpfn,leave_matrix_out_support,0.2,4,antisymmetric_transitive,A05,A05_m008,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1233699719887227,2.4200039559509605,0.5829694323144105,0.559748427672956,0.6082004555808656,0.5755555555555556,0.48777777777777775,0.53,534,420,344,502,0.6108275018447076,0.6215769669777991
tabicl,leave_matrix_out_support,0.2,4,antisymmetric_transitive,A05,A05_m008,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.46576303499750793,1.5179249860811979,0.5842044134727061,0.5959715639810427,0.5728929384965832,0.6022222222222222,0.48777777777777775,0.4688888888888889,503,341,375,581,0.6298851549373433,0.6422578429580145
tabpfn,leave_matrix_out_support,0.2,5,antisymmetric_transitive,A05,A05_m008,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1396901319967583,2.4063656820217147,0.6361940298507462,0.5469125902165196,0.7603121516164995,0.5666666666666667,0.49833333333333335,0.6927777777777778,682,565,215,338,0.621877109467116,0.6185482307828112
tabicl,leave_matrix_out_support,0.2,5,antisymmetric_transitive,A05,A05_m008,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.46211118099745363,1.2693687069695443,0.6156217882836588,0.5710200190657769,0.6677814938684504,0.5844444444444444,0.49833333333333335,0.5827777777777777,599,450,298,453,0.6459238923760144,0.6422744203330655
tabpfn,leave_matrix_out_support,0.2,6,antisymmetric_transitive,A05,A05_m008,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.148952864925377,2.409122081939131,0.516614420062696,0.6014598540145986,0.45274725274725275,0.5716666666666667,0.5055555555555555,0.38055555555555554,412,273,498,617,0.6145508907344833,0.6157612050870478
tabicl,leave_matrix_out_support,0.2,6,antisymmetric_transitive,A05,A05_m008,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.41453171300236136,1.500933846924454,0.5564903846153846,0.6140583554376657,0.5087912087912088,0.59,0.5055555555555555,0.41888888888888887,463,291,447,599,0.6165716458498621,0.6361161871836029
tabpfn,leave_matrix_out_support,0.2,7,antisymmetric_transitive,A05,A05_m008,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1177422929322347,2.388130918960087,0.5992889791772473,0.5468025949953661,0.6629213483146067,0.5616666666666666,0.49444444444444446,0.5994444444444444,590,489,300,421,0.5918166520406224,0.6053395480923571
tabicl,leave_matrix_out_support,0.2,7,antisymmetric_transitive,A05,A05_m008,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.41951753303874284,1.4745525539619848,0.5553539019963702,0.601572739187418,0.5157303370786517,0.5916666666666667,0.49444444444444446,0.42388888888888887,459,304,431,606,0.6095140923246722,0.6283874552413877
tabpfn,leave_matrix_out_support,0.2,8,antisymmetric_transitive,A05,A05_m008,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.127917630947195,2.39364609005861,0.5734341252699784,0.5566037735849056,0.5913140311804009,0.5611111111111111,0.4988888888888889,0.53,531,423,367,479,0.6119736983201322,0.6105400520496398
tabicl,leave_matrix_out_support,0.2,8,antisymmetric_transitive,A05,A05_m008,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4703886470524594,1.2735706170788035,0.5735632183908046,0.5926365795724465,0.5556792873051225,0.5877777777777777,0.4988888888888889,0.4677777777777778,499,343,399,559,0.6313054068377617,0.640153778537178
tabpfn,leave_matrix_out_support,0.2,9,antisymmetric_transitive,A05,A05_m008,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.3424220649758354,2.488061390002258,0.5600448933782267,0.5638418079096045,0.5562987736900781,0.5644444444444444,0.49833333333333335,0.49166666666666664,499,386,398,517,0.6071584318437808,0.604356715074612
tabicl,leave_matrix_out_support,0.2,9,antisymmetric_transitive,A05,A05_m008,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4245609149802476,1.4989093949552625,0.5308953341740227,0.6110304789550073,0.4693422519509476,0.5866666666666667,0.49833333333333335,0.3827777777777778,421,268,476,635,0.6060809807446259,0.6265964683558212
tabpfn,leave_matrix_out_support,0.2,0,antisymmetric_transitive,A05,A05_m009,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1376108330441639,2.553807732067071,0.5752544188537762,0.5524691358024691,0.6,0.5594444444444444,0.49722222222222223,0.54,537,435,358,470,0.5735792681774685,0.592038643167999
tabicl,leave_matrix_out_support,0.2,0,antisymmetric_transitive,A05,A05_m009,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.44420262600760907,1.2722335449652746,0.5858930602957907,0.59675550405562,0.5754189944134078,0.5955555555555555,0.49722222222222223,0.47944444444444445,515,348,380,557,0.578495564097128,0.6124226056359764
tabpfn,leave_matrix_out_support,0.2,1,antisymmetric_transitive,A05,A05_m009,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1400068590883166,2.3937320639379323,0.5306603773584906,0.5821474773609314,0.4875406283856988,0.5577777777777778,0.5127777777777778,0.42944444444444446,450,323,473,554,0.5863893856800309,0.5895232812540536
tabicl,leave_matrix_out_support,0.2,1,antisymmetric_transitive,A05,A05_m009,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.44348172203172,1.493420177954249,0.5469580626107502,0.6012987012987013,0.5016251354279523,0.5738888888888889,0.5127777777777778,0.42777777777777776,463,307,460,570,0.5876128001554826,0.6035274889403079
tabpfn,leave_matrix_out_support,0.2,2,antisymmetric_transitive,A05,A05_m009,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1269983790116385,2.433857363066636,0.5532381997804611,0.5514223194748359,0.5550660792951542,0.5477777777777778,0.5044444444444445,0.5077777777777778,504,410,404,482,0.5691516981789222,0.5749960490705439
tabicl,leave_matrix_out_support,0.2,2,antisymmetric_transitive,A05,A05_m009,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.48499646899290383,1.4539935489883646,0.5101921956901573,0.5414091470951793,0.48237885462555063,0.5327777777777778,0.5044444444444445,0.4494444444444444,438,371,470,521,0.5485971699416682,0.5641593903715849
tabpfn,leave_matrix_out_support,0.2,3,antisymmetric_transitive,A05,A05_m009,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.129109124885872,2.392584699089639,0.6086075949367089,0.5544280442804428,0.6745230078563412,0.5705555555555556,0.495,0.6022222222222222,601,483,290,426,0.5791451940959047,0.596015774416948
tabicl,leave_matrix_out_support,0.2,3,antisymmetric_transitive,A05,A05_m009,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.464615106000565,1.2692498320247978,0.5906623235613464,0.5720294426919033,0.6105499438832772,0.5811111111111111,0.495,0.5283333333333333,544,407,347,502,0.5650246438055968,0.5908411828837205
tabpfn,leave_matrix_out_support,0.2,4,antisymmetric_transitive,A05,A05_m009,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.3415611420059577,2.4913390410365537,0.5687789799072643,0.5257142857142857,0.6195286195286195,0.535,0.495,0.5833333333333334,552,498,339,411,0.5637858391288941,0.5750451588368715
tabicl,leave_matrix_out_support,0.2,4,antisymmetric_transitive,A05,A05_m009,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4261138109723106,1.5011529499897733,0.5757089352594971,0.5501022494887525,0.6038159371492705,0.5594444444444444,0.495,0.5433333333333333,538,440,353,469,0.5668517124510191,0.5909381061562946
tabpfn,leave_matrix_out_support,0.2,5,antisymmetric_transitive,A05,A05_m009,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1259145729709417,2.5603426200104877,0.5124851367419738,0.5671052631578948,0.46746203904555317,0.5444444444444444,0.5122222222222222,0.4222222222222222,431,329,491,549,0.5836567507347852,0.5859105934904313
tabicl,leave_matrix_out_support,0.2,5,antisymmetric_transitive,A05,A05_m009,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.46298001997638494,1.2708477600244805,0.5127294256956779,0.5645371577574967,0.46963123644251625,0.5427777777777778,0.5122222222222222,0.4261111111111111,433,334,489,544,0.5591359066538621,0.5593416312957371
tabpfn,leave_matrix_out_support,0.2,6,antisymmetric_transitive,A05,A05_m009,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1420931350439787,2.414626502082683,0.5403624382207578,0.5359477124183006,0.5448504983388704,0.535,0.5016666666666667,0.51,492,426,411,471,0.5677282361725193,0.5681847082251531
tabicl,leave_matrix_out_support,0.2,6,antisymmetric_transitive,A05,A05_m009,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.48219940601848066,1.506330634932965,0.5813074014046461,0.5675105485232067,0.5957918050941307,0.5694444444444444,0.5016666666666667,0.5266666666666666,538,410,365,487,0.5337189303413273,0.5732218012298902
tabpfn,leave_matrix_out_support,0.2,7,antisymmetric_transitive,A05,A05_m009,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1591323610628024,2.4231292119948193,0.511543134872418,0.5561426684280053,0.4735658042744657,0.5533333333333333,0.4938888888888889,0.42055555555555557,421,336,468,575,0.566856215212586,0.5860498914035306
tabicl,leave_matrix_out_support,0.2,7,antisymmetric_transitive,A05,A05_m009,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4372280479874462,1.4441993639338762,0.5754504504504504,0.5760992108229989,0.5748031496062992,0.5811111111111111,0.4938888888888889,0.49277777777777776,511,376,378,535,0.5703477493871086,0.5956216916354171
tabpfn,leave_matrix_out_support,0.2,8,antisymmetric_transitive,A05,A05_m009,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1224292709957808,2.3880895799957216,0.5263157894736842,0.5275229357798165,0.5251141552511416,0.54,0.4866666666666667,0.48444444444444446,460,412,416,512,0.5624357882855978,0.5857338057680523
tabicl,leave_matrix_out_support,0.2,8,antisymmetric_transitive,A05,A05_m009,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4517032529693097,1.2644603729713708,0.5509049773755657,0.5459641255605381,0.5559360730593608,0.5588888888888889,0.4866666666666667,0.4955555555555556,487,405,389,519,0.5463537355042362,0.5794002895886458
tabpfn,leave_matrix_out_support,0.2,9,antisymmetric_transitive,A05,A05_m009,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.3489820460090414,2.5039733520243317,0.6233287229137852,0.5268901013250195,0.7629796839729119,0.5461111111111111,0.4922222222222222,0.7127777777777777,676,607,210,307,0.5607237484072101,0.5797569535344355
tabicl,leave_matrix_out_support,0.2,9,antisymmetric_transitive,A05,A05_m009,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4104237899882719,1.4799746630014852,0.5887899423782085,0.5493646138807429,0.6343115124153499,0.5638888888888889,0.4922222222222222,0.5683333333333334,562,461,324,453,0.564416631782287,0.5824952704605064
tabpfn,leave_matrix_out_support,0.2,0,antisymmetric_transitive,A05,A05_m010,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1164468330098316,2.3811456540133804,0.5173998686802364,0.6396103896103896,0.43439911797133407,0.5916666666666667,0.5038888888888889,0.3422222222222222,394,222,513,671,0.6225156170403827,0.6266521061150614
tabicl,leave_matrix_out_support,0.2,0,antisymmetric_transitive,A05,A05_m010,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4545793170109391,1.267332429997623,0.5748427672955975,0.6691068814055637,0.503858875413451,0.6244444444444445,0.5038888888888889,0.3794444444444444,457,226,450,667,0.6824335748728046,0.688910193332683
tabpfn,leave_matrix_out_support,0.2,1,antisymmetric_transitive,A05,A05_m010,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1175214030081406,2.3947458879556507,0.5562835020845741,0.5994865211810013,0.5188888888888888,0.5861111111111111,0.5,0.43277777777777776,467,312,433,588,0.6067669266385176,0.62005
tabicl,leave_matrix_out_support,0.2,1,antisymmetric_transitive,A05,A05_m010,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.41982776299118996,1.4875437809387222,0.6482084690553745,0.6337579617834395,0.6633333333333333,0.64,0.5,0.5233333333333333,597,345,303,555,0.6774621797669815,0.6961703703703703
tabpfn,leave_matrix_out_support,0.2,2,antisymmetric_transitive,A05,A05_m010,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1247198649216443,2.425506614963524,0.5517654099341711,0.5979247730220493,0.5122222222222222,0.5838888888888889,0.5,0.42833333333333334,461,310,439,590,0.5982742134200256,0.6155864197530864
tabicl,leave_matrix_out_support,0.2,2,antisymmetric_transitive,A05,A05_m010,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4746117419563234,1.4298756640637293,0.6120401337792643,0.6140939597315436,0.61,0.6133333333333333,0.5,0.49666666666666665,549,345,351,555,0.6313866954103907,0.6509222222222222
tabpfn,leave_matrix_out_support,0.2,3,antisymmetric_transitive,A05,A05_m010,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.122405507019721,2.3790130630368367,0.43220922229869235,0.5836431226765799,0.34316939890710385,0.5416666666666666,0.5083333333333333,0.29888888888888887,314,224,601,661,0.5756509557503324,0.5776666357938933
tabicl,leave_matrix_out_support,0.2,3,antisymmetric_transitive,A05,A05_m010,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4553567540133372,1.2671430190093815,0.5842956120092379,0.6193390452876377,0.5530054644808743,0.6,0.5083333333333333,0.4538888888888889,506,311,409,574,0.6531427242364898,0.6506122070945632
tabpfn,leave_matrix_out_support,0.2,4,antisymmetric_transitive,A05,A05_m010,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.3904633569763973,2.517474052030593,0.5541439806412584,0.6114819759679573,0.5066371681415929,0.5905555555555555,0.5022222222222222,0.4161111111111111,458,291,446,605,0.6263339535204233,0.6292945292746523
tabicl,leave_matrix_out_support,0.2,4,antisymmetric_transitive,A05,A05_m010,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4068430189508945,1.4894243839662522,0.6179710144927536,0.6492082825822169,0.5896017699115044,0.6338888888888888,0.5022222222222222,0.45611111111111113,533,288,371,608,0.6719203869870551,0.6788356313211125
tabpfn,leave_matrix_out_support,0.2,5,antisymmetric_transitive,A05,A05_m010,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1310265589272603,2.583532316959463,0.5974025974025974,0.5798319327731093,0.6160714285714286,0.5866666666666667,0.49777777777777776,0.5288888888888889,552,400,344,504,0.6131983462647022,0.6059804885034766
tabicl,leave_matrix_out_support,0.2,5,antisymmetric_transitive,A05,A05_m010,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.46649551193695515,1.2734716429840773,0.6228813559322034,0.592741935483871,0.65625,0.6044444444444445,0.49777777777777776,0.5511111111111111,588,404,308,500,0.659901141376504,0.6564487693584071
tabpfn,leave_matrix_out_support,0.2,6,antisymmetric_transitive,A05,A05_m010,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1237625260837376,2.397018955089152,0.5234899328859061,0.578167115902965,0.4782608695652174,0.5661111111111111,0.49833333333333335,0.4122222222222222,429,313,468,590,0.5934729539947491,0.6087703443618508
tabicl,leave_matrix_out_support,0.2,6,antisymmetric_transitive,A05,A05_m010,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.43405565002467483,1.4908121339976788,0.6080707573244887,0.6030701754385965,0.6131549609810479,0.6061111111111112,0.49833333333333335,0.5066666666666667,550,362,347,541,0.6360184264805809,0.6643042947390774
tabpfn,leave_matrix_out_support,0.2,7,antisymmetric_transitive,A05,A05_m010,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1302840650314465,2.4153217329876497,0.5412339645693341,0.607681755829904,0.4878854625550661,0.5827777777777777,0.5044444444444445,0.405,443,286,465,606,0.6151317989418126,0.6301195403093578
tabicl,leave_matrix_out_support,0.2,7,antisymmetric_transitive,A05,A05_m010,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.45600995293352753,1.5053743839962408,0.6235227912211593,0.6375143843498274,0.6101321585903083,0.6283333333333333,0.5044444444444445,0.48277777777777775,554,315,354,577,0.6663958203644853,0.677133131506687
tabpfn,leave_matrix_out_support,0.2,8,antisymmetric_transitive,A05,A05_m010,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1301275100558996,2.396060308907181,0.561667631731326,0.6009913258983891,0.5271739130434783,0.5794444444444444,0.5111111111111111,0.4483333333333333,485,322,435,558,0.615663137714267,0.6112957015810278
tabicl,leave_matrix_out_support,0.2,8,antisymmetric_transitive,A05,A05_m010,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.455287829041481,1.2645914480090141,0.6154702281580412,0.6305587229190421,0.6010869565217392,0.6161111111111112,0.5111111111111111,0.4872222222222222,553,324,367,556,0.6726159340164927,0.666574851778656
tabpfn,leave_matrix_out_support,0.2,9,antisymmetric_transitive,A05,A05_m010,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.3577679420122877,2.5136640580603853,0.5364963503649635,0.5951417004048583,0.4883720930232558,0.5766666666666667,0.5016666666666667,0.4116666666666667,441,300,462,597,0.6043479571234611,0.6101672734635323
tabicl,leave_matrix_out_support,0.2,9,antisymmetric_transitive,A05,A05_m010,1,none,antisymmetric,1,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.3987156320363283,1.4991722980048507,0.6388888888888888,0.6171310629514963,0.6622369878183831,0.6244444444444445,0.5016666666666667,0.5383333333333333,598,371,305,526,0.6430146978114405,0.6618098225782756
tabpfn,leave_matrix_out_support,0.1,0,antisymmetric_transitive,A05,A05_m001,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.1190919039072469,2.503212403971702,0.6402535657686212,0.5267275097783573,0.8161616161616162,0.551604938271605,0.4888888888888889,0.7575308641975309,808,726,182,309,0.6087306044566265,0.6131225296442688
tabicl,leave_matrix_out_support,0.1,0,antisymmetric_transitive,A05,A05_m001,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.43365264195017517,1.2566883789841086,0.6910387873383861,0.6185155626496409,0.7828282828282829,0.6577777777777778,0.4888888888888889,0.6187654320987654,775,478,215,557,0.6836110499452664,0.708620016591031
tabpfn,leave_matrix_out_support,0.1,1,antisymmetric_transitive,A05,A05_m001,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.1197143940953538,2.289910666993819,0.4312459651387992,0.6290018832391714,0.3280943025540275,0.5649382716049383,0.5027160493827161,0.26222222222222225,334,197,684,810,0.6262451172789038,0.6207490591400472
